latitude,longitude,bathrooms,bedrooms,floorAreaSqM,livingRooms,distance_to_tube,distance_to_bus,no_of_bus_1km,saleEstimate_currentPrice
51.5380198,-0.0820856,1.0,3.0,102.0,1.0,0.461742,0.835010,1,827000.0
51.5963837,-0.0999009,2.0,3.0,106.0,1.0,2.087316,0.701265,2,637000.0
51.4537758,-0.1075405,1.0,2.0,66.0,1.0,0.375176,0.375176,1,573000.0
51.5432786,-0.2271633,2.0,3.0,176.0,3.0,1.108925,0.765252,1,1205000.0
51.497382,-0.0526441,2.0,2.0,78.0,1.0,0.204237,0.204237,5,408000.0
51.4323998,-0.0135433,1.0,3.0,88.0,2.0,0.408315,0.861538,1,560000.0
51.5407454,-0.072828,1.0,2.0,60.0,1.0,0.307112,0.615608,2,584000.0
51.4767187,-0.2483517,2.0,3.0,199.0,2.0,2.494570,2.035029,0,2309000.0
51.4186036,-0.1917813,2.0,4.0,152.0,2.0,0.776113,0.378555,4,1039000.0
51.4422857,-0.0334475,1.0,1.0,32.0,1.0,0.561880,1.217998,0,256000.0
51.4592097,-0.1305306,2.0,2.0,78.0,1.0,0.710043,0.566743,2,688000.0
51.5173605,-0.1917189,1.0,2.0,60.0,1.0,1.033429,0.283098,6,814000.0
51.4031581,-0.1199965,1.0,2.0,80.0,1.0,2.480195,2.048053,0,263000.0
51.5954548,0.0374272,2.0,3.0,105.0,2.0,2.890701,0.800957,1,636000.0
51.5820301,-0.2085386,1.0,4.0,170.0,4.0,1.983502,0.688690,1,1598000.0
51.5913469,-0.0225834,2.0,4.0,111.0,2.0,0.975967,0.975967,1,843000.0
51.5297554,-0.1446881,2.0,4.0,177.0,2.0,0.840269,0.666756,6,2120000.0
51.5547148,-0.0928518,2.0,7.0,427.0,3.0,0.674952,0.674952,1,4024000.0
51.4967464,-0.1358148,2.0,3.0,128.0,1.0,0.481321,0.346364,4,1768000.0
51.5961589,-0.2515262,2.0,2.0,78.0,1.0,1.908065,0.127100,1,416000.0
51.5219234,-0.1780024,1.0,1.0,57.0,1.0,0.673791,0.426699,5,532000.0
51.4915509,0.0713938,2.0,2.0,81.0,1.0,0.090871,0.090871,3,548000.0
51.5244734,-0.1911198,1.0,2.0,56.0,1.0,1.366647,0.525188,3,699000.0
51.4713565,-0.1924587,2.0,3.0,145.0,1.0,0.794377,0.744234,3,1933000.0
51.4536918,-0.0107051,1.0,3.0,104.0,2.0,1.315776,1.315776,0,731000.0
51.4440556,-0.0151962,1.0,2.0,58.0,1.0,0.762078,1.935775,0,327000.0
51.5223065,-0.3099703,1.0,2.0,71.0,1.0,0.994661,0.994661,1,538000.0
51.6128165,-0.1766995,2.0,2.0,66.0,1.0,2.318934,0.823793,2,487000.0
51.4952965,-0.1255301,2.0,2.0,105.0,1.0,1.195062,0.671160,4,1798000.0
51.5921558,-0.1031379,1.0,2.0,75.0,1.0,1.692582,0.227637,2,511000.0
51.540159,-0.000534,2.0,2.0,79.0,1.0,0.255483,0.398982,3,587000.0
51.607739,-0.0044689,2.0,2.0,76.0,1.0,0.274387,0.274387,1,430000.0
51.5158377,-0.3216536,1.0,1.0,72.0,1.0,0.268111,0.268111,1,373000.0
51.5395786,-0.0932971,1.0,3.0,85.0,1.0,1.008400,1.008400,0,782000.0
51.5324837,-0.0291429,2.0,2.0,73.0,1.0,0.783287,0.676311,3,476000.0
51.4311553,-0.1759616,1.0,2.0,65.0,1.0,1.092753,0.657347,1,436000.0
51.4660218,0.0508482,1.0,3.0,98.0,2.0,2.683642,2.971003,0,514000.0
51.5468353,-0.0691238,1.0,2.0,61.0,1.0,0.426158,0.426158,4,508000.0
51.418754,-0.1336528,1.0,3.0,120.0,1.0,0.786550,0.786550,1,497000.0
51.4460904,-0.0372416,1.0,4.0,106.0,1.0,0.733305,0.733305,1,730000.0
51.4675594,-0.084697,1.0,1.0,56.0,1.0,0.328787,0.328787,1,490000.0
51.4610952,-0.1338555,1.0,2.0,67.0,1.0,0.502082,0.262073,2,429000.0
51.4258825,-0.1351749,1.0,2.0,73.0,1.0,0.256801,0.256801,1,396000.0
51.5952318,-0.2416803,2.0,2.0,68.0,1.0,1.685208,0.576663,1,467000.0
51.4469117,-0.140521,1.0,2.0,67.0,1.0,0.905497,0.822334,2,379000.0
51.4624597,-0.1105468,1.0,2.0,63.0,1.0,0.717600,0.244356,2,506000.0
51.5284589,-0.0764901,2.0,2.0,103.0,1.0,0.356097,0.356097,3,742000.0
51.4588854,-0.0088671,1.0,1.0,44.0,1.0,0.793896,0.793896,1,276000.0
51.4458944,-0.1280279,2.0,2.0,83.0,1.0,1.685180,1.557688,0,557000.0
51.6096904,-0.1910786,1.0,3.0,115.0,2.0,3.343951,0.184248,3,859000.0
51.5428287,-0.1795755,1.0,2.0,61.0,1.0,0.148576,0.337303,4,644000.0
51.5091167,0.1264981,1.0,1.0,47.0,1.0,1.368639,1.368639,0,204000.0
51.554407,-0.23941,2.0,3.0,104.0,2.0,1.756448,0.273895,2,1130000.0
51.4798193,0.0289994,1.0,1.0,47.0,1.0,0.777350,0.904621,1,146000.0
51.5024971,-0.2517293,1.0,3.0,90.0,1.0,1.043958,0.843419,2,585000.0
51.4987723,-0.2637148,2.0,2.0,105.0,1.0,0.432584,0.432584,3,860000.0
51.4761633,-0.1111649,1.0,1.0,60.0,1.0,1.268890,0.629818,2,370000.0
51.4947449,-0.1035252,1.0,2.0,69.0,1.0,1.104875,0.213165,4,561000.0
51.4593245,-0.1367347,1.0,2.0,109.0,1.0,0.753162,0.308304,2,906000.0
51.4373774,-0.1851814,2.0,4.0,88.0,1.0,1.364036,1.364036,0,839000.0
51.4047725,-0.0677959,1.0,2.0,52.0,1.0,0.871790,0.871790,2,353000.0
51.5216731,-0.3285308,1.0,2.0,66.0,1.0,1.008867,1.008867,0,449000.0
51.4067213,-0.0567714,1.0,3.0,135.0,2.0,0.874649,0.874649,2,694000.0
51.5082385,0.0216025,2.0,2.0,70.0,1.0,0.253074,0.253074,4,407000.0
51.4970757,-0.099744,1.0,1.0,67.0,1.0,1.114328,0.231542,4,631000.0
51.455595,-0.0334371,1.0,2.0,84.0,2.0,0.226465,0.226465,2,640000.0
51.4778144,-0.2124803,2.0,2.0,98.0,1.0,1.570277,0.832648,1,1123000.0
51.5463784,-0.2109904,2.0,4.0,136.0,1.0,0.604410,0.478437,4,1272000.0
51.4165415,-0.0676448,1.0,2.0,68.0,1.0,0.328952,0.328952,3,500000.0
51.6310421,-0.0878178,2.0,3.0,111.0,1.0,1.747634,1.747634,0,658000.0
51.4508833,-0.2209009,1.0,2.0,77.0,1.0,3.459847,1.151716,0,548000.0
51.4905466,-0.0694439,1.0,2.0,70.0,1.0,1.531134,0.912261,1,360000.0
51.5084593,0.1285283,1.0,3.0,83.0,1.0,1.507494,1.507494,0,386000.0
51.47311,-0.2112241,1.0,3.0,117.0,1.0,1.892462,0.566268,2,1761000.0
51.5036396,0.1015877,1.0,1.0,47.0,1.0,1.942102,1.942102,0,207000.0
51.541392,-0.082088,2.0,4.0,189.0,3.0,0.558780,0.708204,2,3431000.0
51.4665174,-0.0251784,1.0,2.0,73.0,1.0,0.627094,0.627094,4,596000.0
51.5959415,-0.1954666,1.0,3.0,158.0,2.0,3.479914,0.599438,1,994000.0
51.4675906,-0.0726502,1.0,3.0,93.0,1.0,0.322564,0.322564,1,819000.0
51.4822008,0.0737977,1.0,5.0,167.0,3.0,0.951579,0.951579,1,686000.0
51.4844763,0.1030683,1.0,3.0,103.0,2.0,1.369448,1.369448,0,459000.0
51.5157536,0.0200658,1.0,1.0,46.0,1.0,0.708097,0.708097,4,294000.0
51.4715212,0.0236635,1.0,1.0,34.0,1.0,1.471181,1.471181,0,298000.0
51.4384038,0.0631937,1.0,2.0,67.0,1.0,4.440201,4.440201,0,310000.0
51.5164292,-0.1515861,2.0,3.0,156.0,1.0,0.355529,0.355529,6,3808000.0
51.4856285,-0.1260418,3.0,3.0,284.0,2.0,1.699031,0.100929,3,2018000.0
51.4660843,-0.0022621,1.0,2.0,103.0,1.0,0.789647,0.789647,1,559000.0
51.4785282,0.0109174,1.0,1.0,56.0,1.0,0.727973,0.810063,1,243000.0
51.480318,-0.2056568,3.0,5.0,186.0,2.0,1.032166,0.641093,2,2229000.0
51.5813037,-0.126523,1.0,1.0,62.0,1.0,1.284498,1.284498,0,447000.0
51.5322508,-0.1111506,1.0,2.0,55.0,1.0,1.126320,0.363478,1,608000.0
51.489164,-0.254949,1.0,1.0,33.0,1.0,1.451885,0.662725,2,335000.0
51.4690088,-0.0585612,2.0,3.0,107.0,1.0,0.490591,0.490591,3,943000.0
51.4643122,-0.0202635,1.0,2.0,62.0,1.0,0.476396,0.476396,2,522000.0
51.464519,0.0483332,2.0,3.0,90.0,2.0,2.747294,3.036679,0,558000.0
51.6241316,-0.1556563,2.0,3.0,101.0,1.0,1.406424,1.406424,0,561000.0
51.4860464,-0.1684292,2.0,3.0,197.0,3.0,1.547641,0.945397,1,4265000.0
51.506562,-0.0596017,1.0,2.0,47.0,1.0,0.312586,0.312586,3,376000.0
51.4812612,-0.0112673,2.0,2.0,108.0,1.0,0.077272,0.077272,3,715000.0
51.5682844,-0.0572494,1.0,1.0,36.0,1.0,0.760290,0.760290,1,308000.0
51.5395372,-0.0271941,2.0,3.0,136.0,1.0,0.430355,0.430355,1,1025000.0
51.5157946,-0.061054,2.0,3.0,135.0,2.0,0.410005,0.410005,3,1485000.0
51.6280548,0.017012,2.0,7.0,270.0,4.0,0.750577,0.750577,1,1218000.0
51.5605342,-0.2402264,3.0,4.0,195.0,1.0,1.303898,0.957541,2,1222000.0
51.5063162,-0.3361248,2.0,2.0,83.0,1.0,0.602414,0.602414,1,571000.0
51.4247221,-0.1060078,1.0,2.0,70.0,1.0,1.681570,1.681570,0,284000.0
51.4114968,-0.2031191,2.0,4.0,152.0,2.0,0.813715,0.288763,5,1835000.0
51.4130561,-0.1965273,2.0,4.0,167.0,2.0,1.109165,0.356721,3,1400000.0
51.4315171,-0.0262418,1.0,1.0,54.0,1.0,0.504770,1.020237,0,257000.0
51.422494,-0.1649432,1.0,1.0,65.0,1.0,0.413348,0.413348,2,407000.0
51.5183777,0.0405591,1.0,3.0,73.0,1.0,1.137225,1.198519,0,427000.0
51.4321065,0.0463939,1.0,3.0,86.0,1.0,3.555561,3.555561,0,287000.0
51.4627459,-0.1603494,2.0,4.0,138.0,2.0,0.683474,0.683474,1,1172000.0
51.4928332,-0.2155088,1.0,2.0,89.0,1.0,0.652860,0.299805,4,653000.0
51.5393065,-0.1413289,2.0,3.0,160.0,2.0,0.330498,0.071563,4,1771000.0
51.4457804,-0.1994265,1.0,2.0,67.0,2.0,2.397481,0.503486,1,557000.0
51.5949886,-0.0247069,2.0,2.0,76.0,1.0,1.403972,1.403972,0,519000.0
51.4574596,-0.047564,1.0,4.0,117.0,1.0,0.796828,0.796828,3,913000.0
51.4639488,-0.2321406,2.0,3.0,124.0,1.0,3.616290,1.556765,0,904000.0
51.4822015,-0.1881874,2.0,3.0,123.0,1.0,0.694779,0.553798,3,1869000.0
51.5008027,-0.0550196,2.0,2.0,87.0,1.0,0.206318,0.206318,5,577000.0
51.5476578,0.0030563,1.0,2.0,63.0,1.0,0.267084,0.267084,2,341000.0
51.4784897,0.0252825,1.0,2.0,105.0,1.0,0.814970,0.814970,1,670000.0
51.4696546,-0.0336531,1.0,2.0,69.0,1.0,0.689055,0.689055,4,394000.0
51.4518122,-0.0017048,2.0,3.0,127.0,1.0,1.719881,1.719881,0,750000.0
51.43505,-0.1269605,1.0,3.0,109.0,1.0,1.086238,1.086238,0,447000.0
51.4819788,0.0883345,1.0,3.0,110.0,2.0,0.870897,0.870897,1,458000.0
51.6097723,-0.0103591,1.0,3.0,97.0,1.0,0.705914,0.705914,1,608000.0
51.4581989,0.0039866,1.0,1.0,46.0,1.0,1.457435,1.457435,0,252000.0
51.5438785,-0.1869752,1.0,2.0,57.0,1.0,0.509386,0.416935,6,633000.0
51.4740522,-0.0770092,1.0,1.0,51.0,1.0,0.648590,0.648590,1,237000.0
51.5581092,-0.0875886,1.0,3.0,87.0,1.0,1.117842,1.117842,0,632000.0
51.6035894,-0.1190373,1.0,2.0,62.0,1.0,2.038180,0.558079,2,463000.0
51.5802022,-0.0957694,1.0,3.0,104.0,3.0,0.358970,0.358970,1,844000.0
51.5136376,-0.1371283,1.0,2.0,57.0,1.0,0.522371,0.405720,8,861000.0
51.439859,-0.1245767,2.0,4.0,172.0,2.0,1.361475,1.361475,0,882000.0
51.5787845,-0.0343577,1.0,3.0,109.0,2.0,0.303938,0.303938,1,778000.0
51.5756211,-0.1591865,5.0,6.0,377.0,2.0,2.293859,0.944965,1,5806000.0
51.5753313,-0.0108663,2.0,3.0,102.0,2.0,0.653918,0.653918,1,618000.0
51.3962656,-0.0710728,1.0,1.0,60.0,1.0,0.269218,0.269218,1,317000.0
51.4679096,-0.0133695,1.0,3.0,99.0,1.0,0.260390,0.260390,3,526000.0
51.5201931,-0.0671087,1.0,2.0,69.0,1.0,0.529399,0.529399,5,717000.0
51.5117401,-0.2214438,2.0,2.0,82.0,1.0,0.713451,0.198916,4,1217000.0
51.5114963,0.0424248,2.0,4.0,143.0,1.0,0.442247,0.442247,2,561000.0
51.418754,-0.1336528,1.0,3.0,120.0,1.0,0.786550,0.786550,1,506000.0
51.5630765,-0.092762,1.0,2.0,68.0,1.0,0.895902,0.848895,2,545000.0
51.5400266,-0.0014362,1.0,2.0,93.0,1.0,0.252773,0.370975,3,602000.0
51.5835684,-0.086564,1.0,3.0,95.0,2.0,0.879318,0.879318,1,595000.0
51.6149578,-0.1730229,1.0,3.0,100.0,2.0,2.062451,0.920039,1,668000.0
51.4694753,-0.0428183,1.0,2.0,70.0,1.0,0.701127,0.701127,3,592000.0
51.4898301,-0.1380273,1.0,1.0,43.0,1.0,0.842643,0.257397,2,487000.0
51.4735423,-0.0570008,1.0,2.0,95.0,1.0,0.037909,0.037909,3,543000.0
51.4746781,0.0220752,1.0,1.0,53.0,1.0,1.103667,1.103667,0,362000.0
51.4244256,-0.1711518,2.0,2.0,77.0,1.0,0.878644,0.433061,3,499000.0
51.4500177,0.061429,1.0,1.0,43.0,1.0,4.501668,4.501668,0,242000.0
51.6166579,-0.1705704,1.0,2.0,55.0,1.0,1.911778,1.041434,0,330000.0
51.5414394,-0.1391653,3.0,3.0,111.0,1.0,0.050420,0.050420,4,1166000.0
51.4756422,0.0673366,1.0,2.0,85.0,1.0,1.625723,1.625723,0,269000.0
51.6105846,0.007427,2.0,3.0,141.0,2.0,0.617782,0.617782,1,932000.0
51.5069987,-0.3235781,1.0,3.0,115.0,2.0,0.724010,0.724010,1,771000.0
51.5377464,-0.0551457,2.0,4.0,154.0,2.0,0.468383,0.645260,1,1536000.0
51.4909382,-0.1219433,3.0,3.0,169.0,1.0,1.447638,0.574410,2,2562000.0
51.5899084,-0.0565155,2.0,2.0,80.0,1.0,0.402856,0.402856,1,523000.0
51.4178127,-0.1338349,1.0,2.0,76.0,1.0,0.891733,0.891733,1,493000.0
51.5566038,-0.0453831,1.0,3.0,128.0,2.0,0.978799,0.978799,1,1340000.0
51.6183429,-0.1037655,1.0,3.0,105.0,2.0,2.576473,1.885520,0,668000.0
51.5604832,-0.102522,2.0,3.0,135.0,1.0,0.500131,0.412009,2,1502000.0
51.5585534,-0.2442703,1.0,2.0,55.0,1.0,1.659525,0.637306,2,434000.0
51.4521023,-0.1282058,2.0,4.0,174.0,3.0,1.516429,1.275289,0,1066000.0
51.5056411,-0.2103538,1.0,1.0,55.0,1.0,0.509169,0.372583,3,702000.0
51.5149474,-0.1712187,3.0,3.0,246.0,3.0,0.411771,0.411771,5,4138000.0
51.5165373,-0.2007597,1.0,1.0,51.0,1.0,1.647682,0.508677,4,704000.0
51.3919399,-0.062357,2.0,3.0,112.0,1.0,1.032427,0.264378,3,574000.0
51.4987279,-0.0493589,2.0,2.0,70.0,1.0,0.083006,0.083006,4,667000.0
51.5644389,-0.1914347,5.0,6.0,478.0,5.0,1.643753,0.907056,1,5616000.0
51.492726,-0.1862406,2.0,2.0,83.0,1.0,0.894961,0.254666,4,1083000.0
51.5820622,-0.1252519,2.0,4.0,159.0,1.0,1.313401,1.313401,0,1542000.0
51.4732495,-0.0889823,2.0,3.0,108.0,1.0,0.552910,0.552910,1,875000.0
51.4931952,-0.1512156,2.0,2.0,83.0,1.0,0.709681,0.371908,2,1990000.0
51.4189103,-0.2016965,1.0,2.0,59.0,1.0,0.377408,0.377408,3,616000.0
51.4171747,-0.0755138,1.0,3.0,110.0,1.0,0.245161,0.245161,2,923000.0
51.4075372,-0.2269332,1.0,2.0,76.0,1.0,0.895680,0.895680,1,821000.0
51.5512359,0.0411633,2.0,4.0,135.0,2.0,0.296167,0.296167,2,578000.0
51.5002404,-0.2388714,1.0,1.0,57.0,1.0,1.588225,0.711345,3,515000.0
51.4708621,0.0243399,1.0,3.0,107.0,1.0,1.554419,1.554419,0,514000.0
51.620774,-0.1762115,1.0,1.0,37.0,1.0,1.993153,0.724777,1,284000.0
51.6280548,0.017012,2.0,7.0,270.0,4.0,0.750577,0.750577,1,1203000.0
51.5687594,-0.0136205,1.0,2.0,74.0,1.0,0.407869,0.407869,1,603000.0
51.4345093,-0.1788122,1.0,2.0,82.0,1.0,1.229264,1.049177,0,369000.0
51.4931798,-0.1286998,2.0,3.0,142.0,1.0,1.054190,0.598383,4,1337000.0
51.6176035,-0.0892357,1.0,3.0,123.0,1.0,1.571059,1.900582,0,621000.0
51.4904101,-0.1508098,2.0,3.0,146.0,2.0,0.903580,0.437311,2,3372000.0
51.5117401,-0.2214438,1.0,1.0,62.0,1.0,0.713451,0.198916,4,822000.0
51.5944898,-0.1433652,1.0,1.0,64.0,1.0,2.184150,1.682833,0,394000.0
51.4789158,-0.1840809,1.0,4.0,135.0,1.0,0.366496,0.366496,2,1477000.0
51.4662634,-0.25883,2.0,4.0,139.0,2.0,2.176582,2.176582,0,1118000.0
51.4377378,-0.0197003,2.0,2.0,101.0,1.0,0.528137,1.456315,0,409000.0
51.5641438,-0.0018318,1.0,2.0,64.0,1.0,0.728724,0.728724,4,491000.0
51.4257591,0.050929,1.0,3.0,80.0,1.0,2.879151,2.879151,0,383000.0
51.470295,-0.166943,2.0,2.0,121.0,1.0,0.656247,0.656247,1,873000.0
51.4550265,-0.1092592,1.0,2.0,71.0,1.0,0.523395,0.523395,2,593000.0
51.4333364,-0.1809103,1.0,1.0,40.0,1.0,1.041319,1.041319,0,347000.0
51.4447852,-0.068554,1.0,1.0,44.0,1.0,1.254888,1.254888,0,288000.0
51.4743931,-0.24798,1.0,1.0,56.0,1.0,2.570298,2.292220,0,440000.0
51.4342718,0.0797115,2.0,3.0,107.0,2.0,4.499219,4.499219,0,796000.0
51.4871526,-0.27766,1.0,3.0,71.0,1.0,0.491373,0.491373,1,491000.0
51.5367842,-0.1427583,1.0,2.0,42.0,1.0,0.623251,0.284287,3,430000.0
51.4262924,-0.0656225,1.0,2.0,42.0,1.0,0.807542,0.807542,1,310000.0
51.4653699,-0.213168,2.0,2.0,79.0,1.0,2.363995,0.444682,2,771000.0
51.5650657,-0.0758263,1.0,3.0,123.0,1.0,0.226523,0.226523,1,1238000.0
51.4403772,-0.158149,1.0,2.0,98.0,1.0,0.516246,0.509966,2,860000.0
51.4419631,-0.0063508,1.0,3.0,96.0,2.0,1.344432,2.023401,0,487000.0
51.5904004,-0.0748867,1.0,3.0,110.0,3.0,0.478947,0.478947,3,519000.0
51.4627459,-0.1603494,2.0,4.0,138.0,2.0,0.683474,0.683474,1,1167000.0
51.5781116,0.0330722,2.0,4.0,221.0,2.0,2.352034,0.427765,3,1310000.0
51.5354354,-0.0047764,2.0,2.0,72.0,1.0,0.410979,0.677530,2,421000.0
51.4308332,-0.06123,1.0,3.0,89.0,1.0,0.602712,0.602712,1,836000.0
51.5029509,-0.1985143,2.0,3.0,138.0,1.0,0.991366,0.448744,4,2336000.0
51.5762686,-0.0178972,1.0,3.0,94.0,2.0,0.732226,0.732226,1,696000.0
51.6167509,-0.1447912,1.0,2.0,94.0,1.0,0.311684,0.311684,2,300000.0
51.5314029,-0.0630579,1.0,2.0,49.0,1.0,0.402855,0.402855,3,490000.0
51.4562435,-0.1256758,1.0,2.0,80.0,1.0,1.126479,1.033738,0,632000.0
51.5914654,-0.0264188,1.0,2.0,63.0,1.0,1.075918,1.075918,0,511000.0
51.5375529,-0.1890581,1.0,2.0,49.0,1.0,0.166575,0.166575,2,346000.0
51.4874349,0.0070236,1.0,1.0,52.0,1.0,0.592200,0.841918,1,382000.0
51.4957083,-0.1825493,1.0,1.0,84.0,1.0,1.312553,0.165236,4,846000.0
51.630581,-0.1003935,2.0,5.0,246.0,2.0,2.476287,1.902878,0,1346000.0
51.542383,-0.1671188,3.0,6.0,268.0,2.0,0.793737,0.556700,4,2433000.0
51.4567096,-0.1138102,1.0,1.0,52.0,1.0,0.886231,0.639565,2,213000.0
51.4910968,-0.1430463,2.0,2.0,89.0,1.0,0.635573,0.631646,3,1008000.0
51.4150622,-0.0668299,1.0,2.0,73.0,1.0,0.305499,0.305499,3,490000.0
51.4635546,-0.2179754,3.0,3.0,242.0,2.0,2.753159,0.683861,2,2293000.0
51.5999601,-0.0257044,1.0,1.0,65.0,1.0,1.829054,1.829054,0,365000.0
51.57238,-0.1367186,2.0,4.0,165.0,2.0,1.118881,0.870892,2,1430000.0
51.4655888,-0.0400332,1.0,1.0,51.0,1.0,0.235436,0.235436,2,361000.0
51.6101639,-0.216847,2.0,3.0,112.0,2.0,2.267584,0.531131,1,733000.0
51.5970096,-0.0075522,1.0,3.0,100.0,2.0,1.188318,1.188318,0,627000.0
51.56136,-0.0818112,1.0,2.0,60.0,1.0,0.758526,0.758526,1,407000.0
51.6174369,-0.1838957,1.0,2.0,80.0,1.0,2.552839,0.120348,2,486000.0
51.5824778,-0.198968,1.0,3.0,106.0,1.0,2.456189,1.166921,0,552000.0
51.574129,-0.1302107,2.0,2.0,97.0,1.0,0.990624,0.990624,1,746000.0
51.5327946,-0.0289131,2.0,3.0,91.0,1.0,0.795902,0.701891,3,478000.0
51.4867911,-0.255028,1.0,1.0,179.0,1.0,1.514048,0.926597,1,881000.0
51.4885997,-0.0972623,1.0,1.0,60.0,1.0,1.912887,0.571248,2,176000.0
51.4950529,-0.2071528,2.0,3.0,96.0,1.0,0.339283,0.339283,4,894000.0
51.4744175,-0.1810482,2.0,2.0,156.0,1.0,0.208005,0.208005,1,1528000.0
51.4124638,-0.069039,1.0,3.0,112.0,1.0,0.253487,0.253487,3,502000.0
51.5025659,-0.0713853,1.0,1.0,90.0,1.0,0.892188,0.735709,2,901000.0
51.4897742,0.0899297,3.0,2.0,77.0,2.0,0.339777,0.339777,1,376000.0
51.4154098,-0.0984973,1.0,2.0,61.0,1.0,1.850258,1.850258,0,297000.0
51.4240053,-0.0856985,1.0,1.0,58.0,1.0,1.182114,1.182114,0,360000.0
51.4741667,-0.1062331,1.0,1.0,56.0,1.0,0.926688,0.926688,2,418000.0
51.4568977,-0.0029642,1.0,2.0,73.0,1.0,1.197670,1.197670,0,426000.0
51.4051601,-0.2074086,2.0,4.0,138.0,1.0,0.303355,0.303355,3,910000.0
51.5387399,-0.1733938,3.0,3.0,123.0,1.0,0.481540,0.470794,2,1658000.0
51.4404719,0.0255721,1.0,3.0,105.0,1.0,3.223383,3.376401,0,650000.0
51.5822018,-0.1379768,1.0,4.0,200.0,2.0,1.897779,0.742102,1,2185000.0
51.5653793,-0.0757554,2.0,5.0,127.0,1.0,0.225155,0.225155,1,1174000.0
51.4273583,0.0215109,2.0,3.0,93.0,1.0,2.488711,2.488711,0,414000.0
51.4856856,0.0699803,1.0,3.0,118.0,2.0,0.509110,0.509110,2,476000.0
51.5118754,-0.3174903,1.0,2.0,63.0,1.0,0.378284,0.378284,1,423000.0
51.4441719,-0.1412799,2.0,4.0,144.0,1.0,0.747019,0.747019,1,1336000.0
51.4323019,-0.0652104,1.0,2.0,67.0,1.0,0.922487,0.922487,1,442000.0
51.4953532,-0.0933432,1.0,2.0,64.0,1.0,1.155756,0.495528,2,360000.0
51.4718015,-0.1634562,3.0,2.0,176.0,1.0,0.905754,0.905754,1,1336000.0
51.4543077,-0.1227181,1.0,1.0,51.0,1.0,1.409925,1.086373,0,239000.0
51.5212312,-0.151579,1.0,3.0,41.0,1.0,0.458155,0.425745,7,523000.0
51.4412969,-0.1200283,2.0,2.0,89.0,1.0,1.058836,1.058836,0,633000.0
51.4323073,-0.0601029,1.0,1.0,67.0,1.0,0.659990,0.659990,2,282000.0
51.4483815,-0.1436131,3.0,4.0,195.0,2.0,0.838780,0.569390,2,1521000.0
51.5505496,-0.0522923,2.0,2.0,66.0,1.0,0.470403,0.470403,2,581000.0
51.5702823,-0.0936914,1.0,1.0,54.0,1.0,0.832011,0.197873,2,218000.0
51.5055567,-0.2694657,3.0,3.0,138.0,1.0,0.544391,0.544391,3,890000.0
51.4543975,-0.0931932,1.0,1.0,55.0,1.0,0.630274,0.630274,1,568000.0
51.4704279,0.0353937,1.0,3.0,95.0,1.0,1.837120,1.952506,0,402000.0
51.4614248,0.0524848,1.0,3.0,80.0,1.0,3.184552,3.401058,0,535000.0
51.460673,-0.0364722,1.0,3.0,125.0,2.0,0.381929,0.381929,2,884000.0
51.6112211,-0.0183837,1.0,1.0,75.0,1.0,1.282969,1.282969,0,373000.0
51.4490787,-0.1841275,2.0,4.0,167.0,1.0,1.998707,1.619970,0,1342000.0
51.5182547,-0.2959232,1.0,2.0,65.0,1.0,0.563341,0.514283,2,642000.0
51.4663819,-0.1462665,1.0,2.0,76.0,1.0,0.672780,0.672780,2,620000.0
51.5220305,-0.0787977,3.0,3.0,106.0,1.0,0.239486,0.239486,6,2335000.0
51.4716312,-0.17068,2.0,4.0,140.0,2.0,0.778627,0.778627,2,1292000.0
51.588359,-0.0160435,1.0,2.0,82.0,1.0,0.668157,0.668157,2,569000.0
51.4294974,-0.105465,1.0,1.0,73.0,1.0,1.149522,1.149522,0,268000.0
51.5872682,-0.1490151,2.0,2.0,126.0,2.0,2.845559,1.082709,0,1085000.0
51.4577524,-0.0088732,2.0,3.0,134.0,1.0,0.909944,0.909944,1,417000.0
51.3916095,-0.0603298,1.0,3.0,99.0,2.0,1.046613,0.119349,2,471000.0
51.4901297,0.1137437,1.0,2.0,84.0,1.0,0.529286,0.529286,1,439000.0
51.5266498,0.035465,2.0,3.0,104.0,2.0,1.955610,0.966296,1,478000.0
51.477411,-0.2107967,2.0,4.0,165.0,1.0,1.512779,0.707754,1,2142000.0
51.467858,-0.2602379,2.0,5.0,146.0,2.0,1.998239,1.998239,0,1061000.0
51.4721555,-0.0331712,1.0,2.0,70.0,1.0,0.502750,0.502750,4,630000.0
51.585426,0.0265648,1.0,2.0,72.0,1.0,1.985296,0.635887,2,447000.0
51.5309549,-0.1222916,1.0,1.0,58.0,1.0,0.366178,0.366178,3,558000.0
51.5438105,-0.175628,1.0,1.0,50.0,1.0,0.312577,0.052792,3,462000.0
51.4607168,0.0636099,1.0,3.0,93.0,1.0,3.302495,3.302495,0,611000.0
51.5455629,-0.0792445,2.0,2.0,76.0,1.0,0.287854,0.287854,2,679000.0
51.5367457,-0.076227,1.0,1.0,56.0,1.0,0.204336,0.570022,1,227000.0
51.6347391,0.0031757,3.0,7.0,270.0,3.0,0.505564,0.505564,1,1525000.0
51.5219567,-0.2094896,2.0,2.0,81.0,1.0,1.391064,0.505319,2,790000.0
51.4276143,-0.1366292,1.0,2.0,86.0,1.0,0.415638,0.415638,1,477000.0
51.4630236,0.0561845,2.0,4.0,102.0,2.0,3.152599,3.152599,0,585000.0
